instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
grid_20x25_k10_rep3,Grid,500,955,10,0.007655,8.566895,30,1,0,37.003713,30,1,0,57556.934157,30,1,0,4444.191599,4443.937848,30,1,0,1.000000,1.000000,1.000000,0.060000,0.060000,0.060000,0.060000
grid_20x25_k10_rep4,Grid,500,955,10,0.007655,29.728552,31,1,0,72.500102,31,1,0,65137.296690,31,1,0,2985.892721,2985.610871,30,1,0,1.033333,1.033333,1.033333,0.062000,0.062000,0.062000,0.060000
grid_20x25_k20_rep0,Grid,500,955,20,0.007655,6.173360,65,1,0,30.268585,65,1,0,123851.883230,-1,0,1,2180.427424,2180.017769,63,1,0,1.031746,1.031746,-1.000000,0.130000,0.130000,-1.000000,0.126000
grid_20x25_k20_rep1,Grid,500,955,20,0.007655,11.772590,71,1,0,24.321784,71,1,0,125129.657363,-1,0,1,2285.976609,2285.615168,70,1,0,1.014286,1.014286,-1.000000,0.142000,0.142000,-1.000000,0.140000
grid_20x25_k20_rep2,Grid,500,955,20,0.007655,7.845641,69,1,0,24.275398,69,1,0,125126.946719,-1,0,1,386.252012,386.052378,69,1,0,1.000000,1.000000,-1.000000,0.138000,0.138000,-1.000000,0.138000
grid_20x25_k20_rep3,Grid,500,955,20,0.007655,7.992724,73,1,0,29.229219,73,1,0,125133.404690,-1,0,1,515.411632,515.204480,70,1,0,1.042857,1.042857,-1.000000,0.146000,0.146000,-1.000000,0.140000
grid_20x25_k20_rep4,Grid,500,955,20,0.007655,7.577195,65,1,0,31.056127,65,1,0,125124.462466,-1,0,1,1702.513251,1702.331148,61,1,0,1.065574,1.065574,-1.000000,0.130000,0.130000,-1.000000,0.122000
grid_20x25_k30_rep0,Grid,500,955,30,0.007655,17.144601,104,1,0,25.383074,104,1,0,125210.246815,-1,0,1,905.053643,904.537751,100,1,0,1.040000,1.040000,-1.000000,0.208000,0.208000,-1.000000,0.200000
grid_20x25_k30_rep1,Grid,500,955,30,0.007655,14.417407,100,1,0,20.868206,100,1,0,125174.197479,-1,0,1,2683.214296,2682.833646,98,1,0,1.020408,1.020408,-1.000000,0.200000,0.200000,-1.000000,0.196000
grid_20x25_k30_rep2,Grid,500,955,30,0.007655,16.304708,100,1,0,28.532697,100,1,0,125183.551987,-1,0,1,1701.061317,1700.511618,96,1,0,1.041667,1.041667,-1.000000,0.200000,0.200000,-1.000000,0.192000
grid_20x25_k30_rep3,Grid,500,955,30,0.007655,18.979125,99,1,0,24.756377,99,1,0,125192.913711,-1,0,1,1427.258456,1426.585533,93,1,0,1.064516,1.064516,-1.000000,0.198000,0.198000,-1.000000,0.186000
grid_20x25_k30_rep4,Grid,500,955,30,0.007655,27.277785,104,1,0,19.393701,104,1,0,125202.359019,-1,0,1,1386.016091,1385.209915,101,1,0,1.029703,1.029703,-1.000000,0.208000,0.208000,-1.000000,0.202000
grid_20x25_k50_rep0,Grid,500,955,50,0.007655,52.521323,160,1,0,24.121422,160,1,0,125240.912960,-1,0,1,1687.535631,1687.211453,147,1,0,1.088435,1.088435,-1.000000,0.320000,0.320000,-1.000000,0.294000
